origin	destination	count
30.3806-89.0963	33.455-84.1721	19651.2
30.3929-81.6793	33.455-84.1721	224
30.4015-89.7692	33.455-84.1721	2455.98
30.4033-88.7757	33.455-84.1721	454
30.4116-81.7665	33.455-84.1721	21251.7
30.4276-90.4173	33.455-84.1721	615
30.442-87.2547	33.455-84.1721	1893
30.445-91.1381	33.455-84.1721	1845
30.4534-81.5255	33.455-84.1721	1900.8
30.5051-90.4225	33.455-84.1721	3782.5
30.5179-90.4725	33.455-84.1721	31819.3
30.5208-90.3064	33.455-84.1721	14123.7
30.5497-84.6069	33.455-84.1721	905.96
30.5736-84.6147	33.455-84.1721	1715.3
30.5815-87.0018	33.455-84.1721	1440
30.6415-81.4609	33.455-84.1721	29.3
30.828-83.2522	33.455-84.1721	61
30.8704-84.2134	33.455-84.1721	1400
31.0435-85.8794	33.455-84.1721	848.4
31.0518-85.3156	33.455-84.1721	168
31.0995-97.3577	33.455-84.1721	2112
31.1668-81.4921	33.455-84.1721	320.4
31.1765-81.3802	33.455-84.1721	11792.3
31.28-86.2548	33.455-84.1721	1440
31.2855-89.2799	33.455-84.1721	2100.59
31.4284-86.0727	33.455-84.1721	184.28
31.4597-83.5108	33.455-84.1721	6557.04
31.522-82.8415	33.455-84.1721	2919
31.5743-90.4503	33.455-84.1721	190.4
31.5782-81.8802	33.455-84.1721	6714.16
31.6784-85.8242	33.455-84.1721	35658.5
31.7444-106.288	33.455-84.1721	705.6
31.9509-83.7781	33.455-84.1721	7567.11
31.9862-81.2026	33.455-84.1721	41.572
32.0758-81.12	33.455-84.1721	4471.9
32.1067-81.1692	33.455-84.1721	19500
32.2202-82.4149	33.455-84.1721	40176.5
32.2703-83.4852	33.455-84.1721	32
32.301-90.1886	33.455-84.1721	4173.7
32.3023-86.305	33.455-84.1721	32056.5
32.3255-90.2571	33.455-84.1721	640
32.3509-97.4103	33.455-84.1721	191.1
32.3532-86.3604	33.455-84.1721	4932
32.3743-86.3457	33.455-84.1721	5201.76
32.397-89.9847	33.455-84.1721	61.5
32.4231-81.8068	33.455-84.1721	2217.6
32.447-81.7777	33.455-84.1721	2800
32.4939-80.9746	33.455-84.1721	177.5
32.5134-84.9775	33.455-84.1721	358
32.5264-82.9337	33.455-84.1721	1400
32.5644-93.8305	33.455-84.1721	615
32.5662-84.8412	33.455-84.1721	4060.72
32.5885-96.9495	33.455-84.1721	3612
32.6204-96.7812	33.455-84.1721	6333
32.6303-97.271	33.455-84.1721	4953.6
32.6539-97.0872	33.455-84.1721	0
32.6605-85.3992	33.455-84.1721	38278.4
32.7306-83.6793	33.455-84.1721	37145.9
32.7369-96.8825	33.455-84.1721	8760.8
32.7477-96.2892	33.455-84.1721	191.1
32.7599-97.0122	33.455-84.1721	2729
32.7824-96.8695	33.455-84.1721	17150
32.799-83.6722	33.455-84.1721	1986.5
32.7993-79.9481	33.455-84.1721	79.708
32.8024-81.9838	33.455-84.1721	1991
32.8067-83.6913	33.455-84.1721	3273.6
32.8135-79.859	33.455-84.1721	32001.7
32.818-96.8793	33.455-84.1721	10836
32.8308-83.6353	33.455-84.1721	10432.4
32.8345-86.6435	33.455-84.1721	5113.5
32.839-83.5675	33.455-84.1721	36800
32.8724-96.9852	33.455-84.1721	7.15
32.8781-111.735	33.455-84.1721	1204.5
32.8815-96.646	33.455-84.1721	3120
32.8944-86.565	33.455-84.1721	8393.76
32.9188-80.0228	33.455-84.1721	14330
32.927-97.2506	33.455-84.1721	8791.5
32.9834-80.1763	33.455-84.1721	39.6
33.0002-97.2187	33.455-84.1721	6352.5
33.0224-117.107	33.455-84.1721	40
33.0298-85.0745	33.455-84.1721	3150
33.0332-97.0596	33.455-84.1721	31954.5
33.035-96.8049	33.455-84.1721	25
33.1076-86.75	33.455-84.1721	547.1
33.2368-97.1694	33.455-84.1721	6112.5
33.2765-112.187	33.455-84.1721	40500
33.2945-83.9757	33.455-84.1721	21437.6
33.3122-111.932	33.455-84.1721	4265.6
33.3175-86.7873	33.455-84.1721	27.746
33.329-111.873	33.455-84.1721	3931.05
33.357-86.8158	33.455-84.1721	5.6
33.3871-82.0124	33.455-84.1721	317.9
33.4009-84.7121	33.455-84.1721	14509.2
33.4015-84.4627	33.455-84.1721	5.6
33.4056-86.9514	33.455-84.1721	39940.8
33.4206-86.7849	33.455-84.1721	12.75
33.4264-112.283	33.455-84.1721	7612.5
33.4354-112.2	33.455-84.1721	7402.5
33.4514-90.6582	33.455-84.1721	1213.8
33.4793-86.8588	33.455-84.1721	19553.1
33.4878-80.8564	33.455-84.1721	2214
33.4945-86.8811	33.455-84.1721	2918.58
33.5065-86.8952	33.455-84.1721	3179.45
33.5199-86.8353	33.455-84.1721	41245
33.5243-86.7734	33.455-84.1721	4867.82
33.528-80.5813	33.455-84.1721	42327.2
33.5421-83.9337	33.455-84.1721	848.4
33.5446-86.9292	33.455-84.1721	29943.8
33.5461-86.6696	33.455-84.1721	5857.25
33.5498-101.826	33.455-84.1721	1935
33.5657-84.5932	33.455-84.1721	19417.5
33.5885-85.1062	33.455-84.1721	1932
33.59-86.7671	33.455-84.1721	26440
33.6002-117.868	33.455-84.1721	20728.4
33.6154-84.367	33.455-84.1721	4990
33.6154-84.4903	33.455-84.1721	3549.3
33.6397-84.2682	33.455-84.1721	1400
33.6517-85.7589	33.455-84.1721	1400
33.6583-85.235	33.455-84.1721	6000
33.6588-84.3968	33.455-84.1721	450
33.6588-85.8518	33.455-84.1721	1724.8
33.6596-117.739	33.455-84.1721	32.06
33.6763-84.4498	33.455-84.1721	25680
33.7096-84.3837	33.455-84.1721	3576
33.7156-84.5273	33.455-84.1721	1360
33.7257-84.2111	33.455-84.1721	37.6
33.7278-84.4198	33.455-84.1721	4813.44
33.7294-78.9782	33.455-84.1721	25.6
33.7295-84.3409	33.455-84.1721	39304.3
33.744-84.5603	33.455-84.1721	16172
33.7529-84.3901	33.455-84.1721	3185.75
33.7651-78.791	33.455-84.1721	59.3
33.7682-84.3379	33.455-84.1721	15986.8
33.7696-84.7497	33.455-84.1721	12958
33.7717-84.2941	33.455-84.1721	2402.6
33.7761-84.6448	33.455-84.1721	3548.16
33.786-83.699	33.455-84.1721	29586.8
33.7868-84.437	33.455-84.1721	456.24
33.7975-84.6062	33.455-84.1721	37698.4
33.8177-84.5609	33.455-84.1721	213
33.8304-81.0922	33.455-84.1721	7224
33.8499-84.3606	33.455-84.1721	148.468
33.8502-79.0169	33.455-84.1721	45.2
33.8539-84.2204	33.455-84.1721	3711.41
33.8643-84.4197	33.455-84.1721	9.65
33.8758-84.5038	33.455-84.1721	1122.93
33.8906-118.237	33.455-84.1721	0
33.9213-118.408	33.455-84.1721	193.112
33.9232-117.242	33.455-84.1721	0
33.9235-117.896	33.455-84.1721	0
33.9252-81.2483	33.455-84.1721	18951.4
33.9279-79.7643	33.455-84.1721	2540.87
33.9408-84.2062	33.455-84.1721	320
33.9476-83.4089	33.455-84.1721	492.8
33.9491-83.9856	33.455-84.1721	13074.8
33.9604-84.0379	33.455-84.1721	1222
33.968-80.9384	33.455-84.1721	1891
33.979-117.336	33.455-84.1721	0
33.979-83.3642	33.455-84.1721	134.4
33.9794-84.1512	33.455-84.1721	25
33.9817-83.883	33.455-84.1721	36782.5
33.9875-85.0551	33.455-84.1721	3671.68
33.9914-81.2505	33.455-84.1721	38211.2
33.9961-84.4746	33.455-84.1721	16
33.9985-81.0352	33.455-84.1721	10.1
33.9988-117.447	33.455-84.1721	25755
34.0002-118.226	33.455-84.1721	12948
34.0012-84.0149	33.455-84.1721	565.2
34.016-117.687	33.455-84.1721	0
34.0184-117.854	33.455-84.1721	0
34.0275-84.5147	33.455-84.1721	4768.08
34.0346-118.428	33.455-84.1721	14900.9
34.0361-117.609	33.455-84.1721	0
34.0389-84.5971	33.455-84.1721	19845
34.0416-81.1062	33.455-84.1721	30.3
34.0498-84.3854	33.455-84.1721	5.6
34.0527-84.0749	33.455-84.1721	1165
34.0663-81.0249	33.455-84.1721	177.5
34.1126-83.5825	33.455-84.1721	3850
34.1176-84.5718	33.455-84.1721	166.75
34.1439-118.394	33.455-84.1721	62.904
34.1556-118.489	33.455-84.1721	1217
34.1673-83.6854	33.455-84.1721	25877
34.194-84.4388	33.455-84.1721	24.6
34.2013-79.7172	33.455-84.1721	9144.13
34.2366-83.8912	33.455-84.1721	37552.5
34.2537-83.7735	33.455-84.1721	23468.8
34.2619-86.2283	33.455-84.1721	41686
34.265-118.772	33.455-84.1721	53.72
34.3917-83.6598	33.455-84.1721	12358.8
34.4891-88.9997	33.455-84.1721	4748.8
34.5391-86.9573	33.455-84.1721	251.5
34.5953-86.9879	33.455-84.1721	2702.98
34.6813-82.1973	33.455-84.1721	2121
34.7232-82.4565	33.455-84.1721	34590
34.7417-97.2285	33.455-84.1721	0
34.7693-80.3994	33.455-84.1721	23227.1
34.7861-106.705	33.455-84.1721	1032
34.8256-82.341	33.455-84.1721	2819.4
34.8407-82.4423	33.455-84.1721	540
34.9146-81.0125	33.455-84.1721	17159.5
34.9685-89.9979	33.455-84.1721	3464.76
34.9806-81.9566	33.455-84.1721	10302.2
34.9954-80.3564	33.455-84.1721	30397
35.006-81.2118	33.455-84.1721	637
35.0084-80.9164	33.455-84.1721	39984.9
35.0168-89.847	33.455-84.1721	390.96
35.0485-89.9243	33.455-84.1721	691.3
35.086-80.8903	33.455-84.1721	14400
35.1015-89.9854	33.455-84.1721	6557.04
35.1052-80.621	33.455-84.1721	2947.75
35.1169-80.7164	33.455-84.1721	19.7
35.124-80.9395	33.455-84.1721	12800
35.1461-90.0534	33.455-84.1721	719
35.1723-80.8973	33.455-84.1721	61.5
35.1895-80.7474	33.455-84.1721	22.6
35.1964-101.803	33.455-84.1721	5454
35.209-80.8554	33.455-84.1721	1920
35.2224-80.7922	33.455-84.1721	40.4
35.2272-80.8442	33.455-84.1721	37.6
35.2358-80.893	33.455-84.1721	28891.3
35.2625-120.652	33.455-84.1721	2
35.2633-81.1531	33.455-84.1721	12.8
35.2724-89.712	33.455-84.1721	10814.7
35.2799-97.7846	33.455-84.1721	3326.4
35.2805-80.7568	33.455-84.1721	90.5
35.287-80.879	33.455-84.1721	319.5
35.3024-78.6012	33.455-84.1721	42254.1
35.3292-80.8049	33.455-84.1721	32738.5
35.372-78.0524	33.455-84.1721	2430
35.4004-80.5657	33.455-84.1721	838.4
35.401-79.1442	33.455-84.1721	3388.78
35.4056-80.6382	33.455-84.1721	6950
35.4168-97.6279	33.455-84.1721	5934
35.4314-97.4927	33.455-84.1721	3139.5
35.4414-84.6198	33.455-84.1721	35303.2
35.4565-94.3458	33.455-84.1721	55374.4
35.4588-79.1641	33.455-84.1721	39812.1
35.4599-82.5414	33.455-84.1721	1208.1
35.4707-86.4597	33.455-84.1721	6391
35.4901-93.4851	33.455-84.1721	0
35.5062-97.7481	33.455-84.1721	35577.6
35.558-78.2648	33.455-84.1721	12795
35.5718-80.8923	33.455-84.1721	85.2
35.6051-82.3167	33.455-84.1721	2613.8
35.6076-88.8196	33.455-84.1721	10196.4
35.6144-80.4312	33.455-84.1721	6028
35.6203-82.5286	33.455-84.1721	10697.2
35.6534-81.2344	33.455-84.1721	3600
35.6654-80.5467	33.455-84.1721	2395.42
35.6792-78.6025	33.455-84.1721	177.5
35.6796-80.4665	33.455-84.1721	11594.1
35.6799-81.2872	33.455-84.1721	26859.6
35.6827-80.4771	33.455-84.1721	37834.6
35.707-81.3534	33.455-84.1721	14.3
35.7599-81.3301	33.455-84.1721	19632.8
35.7847-83.9796	33.455-84.1721	22386.2
35.8155-84.293	33.455-84.1721	1629.99
35.8253-88.9022	33.455-84.1721	1326
35.8354-84.012	33.455-84.1721	851
35.848-78.3014	33.455-84.1721	42927.5
35.8569-80.2896	33.455-84.1721	2160
35.8596-86.421	33.455-84.1721	997.69
35.8602-83.4869	33.455-84.1721	3954.94
35.8654-78.5493	33.455-84.1721	3520
35.8917-78.632	33.455-84.1721	106.5
35.9229-84.0038	33.455-84.1721	17.536
35.9245-77.8369	33.455-84.1721	5328.17
35.9664-78.8397	33.455-84.1721	4000
35.9737-83.9741	33.455-84.1721	589.9
35.9738-77.8269	33.455-84.1721	26879.5
35.9756-83.6137	33.455-84.1721	45.2
36.0324-77.7864	33.455-84.1721	672
36.0405-94.1338	33.455-84.1721	19.546
36.0462-80.19	33.455-84.1721	355
36.0665-80.3073	33.455-84.1721	461.5
36.0675-115.26	33.455-84.1721	5249.9
36.0723-79.4698	33.455-84.1721	14605.4
36.0793-86.7258	33.455-84.1721	785.5
36.0839-79.9412	33.455-84.1721	34250.2
36.0921-80.0101	33.455-84.1721	4644
36.107-80.2192	33.455-84.1721	394
36.1075-79.7524	33.455-84.1721	191.7
36.1121-86.7763	33.455-84.1721	2562.84
36.1169-79.8829	33.455-84.1721	35358
36.1383-78.7588	33.455-84.1721	6750.65
36.1409-86.7444	33.455-84.1721	40800
36.1474-86.3106	33.455-84.1721	21450
36.1479-80.2342	33.455-84.1721	6858.11
36.1513-86.8559	33.455-84.1721	1568.4
36.1526-86.7893	33.455-84.1721	270
36.1672-86.7678	33.455-84.1721	6214.83
36.1702-115.128	33.455-84.1721	41010
36.1778-85.4624	33.455-84.1721	1206
36.195-86.4973	33.455-84.1721	5888
36.2068-86.8521	33.455-84.1721	51.38
36.3066-94.1462	33.455-84.1721	70.7
36.3126-82.3802	33.455-84.1721	298.7
36.331-82.3386	33.455-84.1721	2304
36.3371-78.3874	33.455-84.1721	5189.08
36.3407-78.3942	33.455-84.1721	28942.1
36.3422-94.0714	33.455-84.1721	161.6
36.3546-86.7188	33.455-84.1721	555.88
36.3625-94.2331	33.455-84.1721	70
36.6023-95.9754	33.455-84.1721	0
36.6174-88.2875	33.455-84.1721	1375
36.6909-81.9708	33.455-84.1721	880.6
36.7286-82.0085	33.455-84.1721	26999
36.7359-76.5966	33.455-84.1721	27252.6
36.7567-83.0418	33.455-84.1721	1867.5
36.768-86.1813	33.455-84.1721	25.6
36.7957-76.0126	33.455-84.1721	29336.1
36.8488-76.4652	33.455-84.1721	13860
36.8552-76.2123	33.455-84.1721	3183
36.8912-89.5835	33.455-84.1721	15144.5
36.9229-121.772	33.455-84.1721	33600
37.1267-77.2328	33.455-84.1721	42453.4
37.1438-84.0784	33.455-84.1721	1764
37.1937-76.5718	33.455-84.1721	10148
37.2225-81.3367	33.455-84.1721	40783.7
37.2581-93.3437	33.455-84.1721	5031
37.2888-80.0782	33.455-84.1721	7074
37.3058-79.9277	33.455-84.1721	42.46
37.4886-120.852	33.455-84.1721	30388.6
37.5178-77.2868	33.455-84.1721	9030
37.6217-77.489	33.455-84.1721	3157.9
37.6445-120.98	33.455-84.1721	39134.2
37.6589-121.871	33.455-84.1721	174.4
37.6626-77.3678	33.455-84.1721	2334
37.6802-121.922	33.455-84.1721	14.3
37.7237-121.447	33.455-84.1721	38463
37.7338-77.8881	33.455-84.1721	32526.4
37.7543-77.4746	33.455-84.1721	0
37.7547-81.113	33.455-84.1721	20143.2
37.8169-121.285	33.455-84.1721	0
37.922-121.302	33.455-84.1721	0
38.0343-97.9238	33.455-84.1721	4926
38.1252-78.197	33.455-84.1721	41850.3
