iata,name,state,country,latitude,longitude,lineage,zipcoderegion
34.5391-86.9573,Destination-Decatur-AL,AL,USA,34.5391,-86.9573,0,35
34.5463-90.6587,Destination-West Helena-AR,AR,USA,34.5463,-90.6587,0,72
34.5597-117.358,Destination-Victorville-CA,CA,USA,34.5597,-117.358,0,92
34.5655-118.085,Destination-Palmdale-CA,CA,USA,34.5655,-118.085,0,93
34.5895-112.447,Destination-Prescott-AZ,AZ,USA,34.5895,-112.447,0,86
34.5953-86.9879,Destination-Decatur-AL,AL,USA,34.5953,-86.9879,0,35
34.6061-118.185,Destination-Palmdale-CA,CA,USA,34.6061,-118.185,0,93
34.6076-89.9464,Destination-Senatobia-MS,MS,USA,34.6076,-89.9464,0,38
34.614-98.4625,Destination-Lawton-OK,OK,USA,34.614,-98.4625,0,73
34.6209-78.9899,Destination-Lumberton-NC,NC,USA,34.6209,-78.9899,0,28
34.6373-77.3127,Destination-Camp Lejeune-NC,NC,USA,34.6373,-77.3127,0,28
34.6388-99.3179,Destination-Altus-OK,OK,USA,34.6388,-99.3179,0,73
34.6397-120.447,Destination-Lompoc-CA,CA,USA,34.6397,-120.447,0,93
34.6444-92.5022,Destination-Alexander-AR,AR,USA,34.6444,-92.5022,0,72
34.6465-82.4408,Destination-Pelzer-SC,SC,USA,34.6465,-82.4408,0,29
34.6534-88.5375,Destination-Booneville-MS,MS,USA,34.6534,-88.5375,0,38
34.6541-86.7399,Destination-Huntsville-AL,AL,USA,34.6541,-86.7399,0,35
34.6596-79.0628,Destination-Lumberton-NC,NC,USA,34.6596,-79.0628,0,28
34.6662-95.7888,Destination-Pittsburg-OK,OK,USA,34.6662,-95.7888,0,74
34.6675-77.0102,Destination-Emerald Isle-NC,NC,USA,34.6675,-77.0102,0,28
34.6742-92.3556,Destination-Little Rock-AR,AR,USA,34.6742,-92.3556,0,72
34.6813-82.1973,Destination-Fountain Inn-SC,SC,USA,34.6813,-82.1973,0,29
34.6813-82.8218,Destination-Clemson-SC,SC,USA,34.6813,-82.8218,0,29
34.692-81.0054,Destination-Richburg-SC,SC,USA,34.692,-81.0054,0,29
34.6921-77.3912,Destination-Jacksonville-NC,NC,USA,34.6921,-77.3912,0,28
34.6962-85.2582,Destination-La Fayette-GA,GA,USA,34.6962,-85.2582,0,30
34.6977-77.1061,Destination-Swansboro-NC,NC,USA,34.6977,-77.1061,0,28
34.7003-83.5188,Destination-Clarkesville-GA,GA,USA,34.7003,-83.5188,0,30
34.7006-112.638,Destination-Prescott-AZ,AZ,USA,34.7006,-112.638,0,86
34.7099-82.2839,Destination-Simpsonville-SC,SC,USA,34.7099,-82.2839,0,29
34.7113-86.6169,Destination-Huntsville-AL,AL,USA,34.7113,-86.6169,0,35
34.7151-86.7396,Destination-Madison-AL,AL,USA,34.7151,-86.7396,0,35
34.7154-92.4709,Destination-Little Rock-AR,AR,USA,34.7154,-92.4709,0,72
34.7232-82.4565,Destination-Piedmont-SC,SC,USA,34.7232,-82.4565,0,29
34.7289-118.327,Destination-Lancaster-CA,CA,USA,34.7289,-118.327,0,93
34.7292-92.3402,Destination-Little Rock-AR,AR,USA,34.7292,-92.3402,0,72
34.7369-82.946,Destination-Seneca-SC,SC,USA,34.7369,-82.946,0,29
34.7392-92.2776,Destination-Little Rock-AR,AR,USA,34.7392,-92.2776,0,72
34.7417-97.2285,Destination-Pauls Valley-OK,OK,USA,34.7417,-97.2285,0,73
34.7519-92.3925,Destination-Little Rock-AR,AR,USA,34.7519,-92.3925,0,72
34.7524-92.3355,Destination-Little Rock-AR,AR,USA,34.7524,-92.3355,0,72
34.7599-87.6271,Destination-Muscle Shoals-AL,AL,USA,34.7599,-87.6271,0,35
34.7626-89.4609,Destination-Holly Springs-MS,MS,USA,34.7626,-89.4609,0,38
34.7627-82.2451,Destination-Simpsonville-SC,SC,USA,34.7627,-82.2451,0,29
34.7639-92.2646,Destination-North Little Rock-AR,AR,USA,34.7639,-92.2646,0,72
34.7693-80.3994,Destination-Pageland-SC,SC,USA,34.7693,-80.3994,0,29
34.771-92.3712,Destination-Little Rock-AR,AR,USA,34.771,-92.3712,0,72
34.7747-82.3043,Destination-Mauldin-SC,SC,USA,34.7747,-82.3043,0,29
34.7772-92.1791,Destination-North Little Rock-AR,AR,USA,34.7772,-92.1791,0,72
34.7835-92.4081,Destination-Little Rock-AR,AR,USA,34.7835,-92.4081,0,72
34.7861-106.705,Destination-Los Lunas-NM,NM,USA,34.7861,-106.705,0,87
34.7899-82.5646,Destination-Easley-SC,SC,USA,34.7899,-82.5646,0,29
34.8047-78.9594,Destination-Saint Pauls-NC,NC,USA,34.8047,-78.9594,0,28
34.8118-90.0192,Destination-Hernando-MS,MS,USA,34.8118,-90.0192,0,38
34.8175-87.6625,Destination-Florence-AL,AL,USA,34.8175,-87.6625,0,35
34.8256-82.341,Destination-Greenville-SC,SC,USA,34.8256,-82.341,0,29
34.8302-92.1702,Destination-Little Rock-AR,AR,USA,34.8302,-92.1702,0,72
34.84-115.967,Destination-Phelan-CA,CA,USA,34.84,-115.967,0,92
34.8407-82.4423,Destination-Greenville-SC,SC,USA,34.8407,-82.4423,0,29
34.8514-118.88,Destination-Lebec-CA,CA,USA,34.8514,-118.88,0,93
34.8547-92.3998,Destination-Maumelle-AR,AR,USA,34.8547,-92.3998,0,72
34.8549-102.418,Destination-Hereford-TX,TX,USA,34.8549,-102.418,0,79
34.8654-82.0202,Destination-Moore-SC,SC,USA,34.8654,-82.0202,0,29
34.8668-82.3174,Destination-Greenville-SC,SC,USA,34.8668,-82.3174,0,29
34.8756-84.0042,Destination-Blairsville-GA,GA,USA,34.8756,-84.0042,0,30
34.8766-111.807,Destination-Sedona-AZ,AZ,USA,34.8766,-111.807,0,86
34.8882-81.969,Destination-Spartanburg-SC,SC,USA,34.8882,-81.969,0,29
34.8892-82.3936,Destination-Greenville-SC,SC,USA,34.8892,-82.3936,0,29
34.8989-87.7738,Destination-Florence-AL,AL,USA,34.8989,-87.7738,0,35
34.9008-120.349,Destination-Santa Maria-CA,CA,USA,34.9008,-120.349,0,93
34.9115-82.2518,Destination-Greer-SC,SC,USA,34.9115,-82.2518,0,29
34.9146-81.0125,Destination-Rock Hill-SC,SC,USA,34.9146,-81.0125,0,29
34.9151-82.1332,Destination-Duncan-SC,SC,USA,34.9151,-82.1332,0,29
34.9205-88.5218,Destination-Corinth-MS,MS,USA,34.9205,-88.5218,0,38
34.9283-88.5286,Destination-Corinth-MS,MS,USA,34.9283,-88.5286,0,38
34.9294-80.7306,Destination-Waxhaw-NC,NC,USA,34.9294,-80.7306,0,28
34.9356-82.3224,Destination-Taylors-SC,SC,USA,34.9356,-82.3224,0,29
34.9364-80.5382,Destination-Monroe-NC,NC,USA,34.9364,-80.5382,0,28
34.9371-79.7605,Destination-Rockingham-NC,NC,USA,34.9371,-79.7605,0,28
34.9374-82.2212,Destination-Greer-SC,SC,USA,34.9374,-82.2212,0,29
34.9409-81.9868,Destination-Spartanburg-SC,SC,USA,34.9409,-81.9868,0,29
34.9483-86.5899,Destination-Hazel Green-AL,AL,USA,34.9483,-86.5899,0,35
34.9525-83.4073,Destination-Rabun Gap-GA,GA,USA,34.9525,-83.4073,0,30
34.9541-89.8374,Destination-Olive Branch-MS,MS,USA,34.9541,-89.8374,0,38
34.9563-120.452,Destination-Santa Maria-CA,CA,USA,34.9563,-120.452,0,93
34.9592-90.0409,Destination-Horn Lake-MS,MS,USA,34.9592,-90.0409,0,38
34.967-92.0354,Destination-Cabot-AR,AR,USA,34.967,-92.0354,0,72
34.9685-89.9979,Destination-Southaven-MS,MS,USA,34.9685,-89.9979,0,38
34.9694-81.0509,Destination-Rock Hill-SC,SC,USA,34.9694,-81.0509,0,29
34.9772-77.9476,Destination-Kenansville-NC,NC,USA,34.9772,-77.9476,0,28
34.9806-81.9566,Destination-Spartanburg-SC,SC,USA,34.9806,-81.9566,0,29
34.993-78.0841,Destination-Warsaw-NC,NC,USA,34.993,-78.0841,0,28
34.9954-80.3564,Destination-Marshville-NC,NC,USA,34.9954,-80.3564,0,28
34.9984-85.3486,Destination-Lookout Mountain-TN,TN,USA,34.9984,-85.3486,0,37
35.0012-105.995,Destination-Moriarty-NM,NM,USA,35.0012,-105.995,0,87
35.006-81.2118,Destination-York-SC,SC,USA,35.006,-81.2118,0,29
35.0084-80.9164,Destination-Fort Mill-SC,SC,USA,35.0084,-80.9164,0,29
35.0107-90.7805,Destination-Forrest City-AR,AR,USA,35.0107,-90.7805,0,72
35.0168-89.847,Destination-Memphis-TN,TN,USA,35.0168,-89.847,0,38
35.0277-120.197,Destination-Santa Maria-CA,CA,USA,35.0277,-120.197,0,93
35.0313-106.687,Destination-Albuquerque-NM,NM,USA,35.0313,-106.687,0,87
35.0332-90.0113,Destination-Memphis-TN,TN,USA,35.0332,-90.0113,0,38
35.0343-78.9088,Destination-Fayetteville-NC,NC,USA,35.0343,-78.9088,0,28
35.0355-89.8033,Destination-Memphis-TN,TN,USA,35.0355,-89.8033,0,38
35.0365-81.625,Destination-Gaffney-SC,SC,USA,35.0365,-81.625,0,29
35.0405-97.9472,Destination-Chickasha-OK,OK,USA,35.0405,-97.9472,0,73
35.0462-85.2988,Destination-Chattanooga-TN,TN,USA,35.0462,-85.2988,0,37
35.0485-89.9243,Destination-Memphis-TN,TN,USA,35.0485,-89.9243,0,38
35.0506-78.8038,Destination-Fort Bragg-NC,NC,USA,35.0506,-78.8038,0,28
35.0512-106.743,Destination-Albuquerque-NM,NM,USA,35.0512,-106.743,0,87
35.0545-80.8179,Destination-Charlotte-NC,NC,USA,35.0545,-80.8179,0,28
35.0572-89.6742,Destination-Collierville-TN,TN,USA,35.0572,-89.6742,0,38
35.0573-89.8629,Destination-Memphis-TN,TN,USA,35.0573,-89.8629,0,38
35.0657-85.2501,Destination-Chattanooga-TN,TN,USA,35.0657,-85.2501,0,37
35.0673-80.6842,Destination-Matthews-NC,NC,USA,35.0673,-80.6842,0,28
35.0674-106.506,Destination-Albuquerque-NM,NM,USA,35.0674,-106.506,0,87
35.0746-92.4444,Destination-Conway-AR,AR,USA,35.0746,-92.4444,0,72
35.0782-106.617,Destination-Albuquerque-NM,NM,USA,35.0782,-106.617,0,87
35.0813-85.319,Destination-Chattanooga-TN,TN,USA,35.0813,-85.319,0,37
35.0839-106.648,Destination-Albuquerque-NM,NM,USA,35.0839,-106.648,0,87
35.086-80.8903,Destination-Pineville-NC,NC,USA,35.086,-80.8903,0,28
35.0879-85.0601,Destination-Ooltewah-TN,TN,USA,35.0879,-85.0601,0,37
35.0886-96.3878,Destination-Holdenville-OK,OK,USA,35.0886,-96.3878,0,74
35.0915-77.0994,Destination-New Bern-NC,NC,USA,35.0915,-77.0994,0,28
35.1005-101.806,Destination-Amarillo-TX,TX,USA,35.1005,-101.806,0,79
35.1008-106.521,Destination-Albuquerque-NM,NM,USA,35.1008,-106.521,0,87
35.1009-90.7261,Destination-Forrest City-AR,AR,USA,35.1009,-90.7261,0,72
35.1015-89.9854,Destination-Memphis-TN,TN,USA,35.1015,-89.9854,0,38
35.103-90.0402,Destination-Memphis-TN,TN,USA,35.103,-90.0402,0,38
35.1052-80.621,Destination-Indian Trail-NC,NC,USA,35.1052,-80.621,0,28
