iata,name,state,country,latitude,longitude,lineage
Z53209,Origin-Milwaukee-WI,WI,USA,43.1195,-87.9473,0
Z53212,Origin-Milwaukee-WI,WI,USA,43.0721,-87.9103,0
Z53215,Origin-Milwaukee-WI,WI,USA,42.9994,-87.9434,0
Z53222,Origin-Milwaukee-WI,WI,USA,43.0833,-88.0282,0
Z53223,Origin-Milwaukee-WI,WI,USA,43.1637,-87.9871,0
Z53224,Origin-Milwaukee-WI,WI,USA,43.1539,-88.0403,0
Z53225,Origin-Milwaukee-WI,WI,USA,43.1158,-88.0411,0
Z53227,Origin-Milwaukee-WI,WI,USA,42.9977,-88.0371,0
Z53233,Origin-Milwaukee-WI,WI,USA,43.0374,-87.9337,0
Z53235,Origin-Saint Francis-WI,WI,USA,42.9712,-87.8745,0
Z53403,Origin-Racine-WI,WI,USA,42.7046,-87.8006,0
Z53404,Origin-Racine-WI,WI,USA,42.7433,-87.8053,0
Z53511,Origin-Beloit-WI,WI,USA,42.5265,-89.0429,0
Z53530,Origin-Darlington-WI,WI,USA,42.6868,-90.1098,0
Z53538,Origin-Fort Atkinson-WI,WI,USA,42.925,-88.8481,0
Z53546,Origin-Janesville-WI,WI,USA,42.6668,-88.9952,0
Z53555,Origin-Lodi-WI,WI,USA,43.3252,-89.5607,0
Z53558,Origin-McFarland-WI,WI,USA,43.0155,-89.2895,0
Z53562,Origin-Middleton-WI,WI,USA,43.1038,-89.511,0
Z53566,Origin-Monroe-WI,WI,USA,42.6036,-89.6404,0
Z53581,Origin-Richland Center-WI,WI,USA,43.3611,-90.4077,0
Z53704,Origin-Madison-WI,WI,USA,43.1214,-89.3496,0
Z53705,Origin-Madison-WI,WI,USA,43.0734,-89.4505,0
Z53716,Origin-Madison-WI,WI,USA,43.0657,-89.3208,0
Z53901,Origin-Portage-WI,WI,USA,43.5499,-89.4709,0
Z53913,Origin-Baraboo-WI,WI,USA,43.4836,-89.7475,0
Z53916,Origin-Beaver Dam-WI,WI,USA,43.4569,-88.8405,0
Z53959,Origin-Reedsburg-WI,WI,USA,43.5341,-89.9918,0
Z53963,Origin-Waupun-WI,WI,USA,43.6339,-88.735,0
Z53964,Origin-Westfield-WI,WI,USA,43.9074,-89.494,0
Z54011,Origin-Ellsworth-WI,WI,USA,44.719,-92.4664,0
Z54015,Origin-Hammond-WI,WI,USA,44.9575,-92.4459,0
Z54017,Origin-New Richmond-WI,WI,USA,45.1221,-92.5368,0
Z54022,Origin-River Falls-WI,WI,USA,44.8547,-92.6172,0
Z54025,Origin-Somerset-WI,WI,USA,45.1422,-92.6819,0
Z54027,Origin-Wilson-WI,WI,USA,44.939,-92.1863,0
Z54028,Origin-Woodville-WI,WI,USA,44.9443,-92.2795,0
Z54106,Origin-Black Creek-WI,WI,USA,44.4725,-88.4574,0
Z54115,Origin-De Pere-WI,WI,USA,44.4204,-88.0789,0
Z54130,Origin-Kaukauna-WI,WI,USA,44.2932,-88.2592,0
Z54139,Origin-Lena-WI,WI,USA,44.9439,-88.0683,0
Z54154,Origin-Oconto Falls-WI,WI,USA,44.8681,-88.1644,0
Z54162,Origin-Pulaski-WI,WI,USA,44.6572,-88.242,0
Z54165,Origin-Seymour-WI,WI,USA,44.5152,-88.3107,0
Z54208,Origin-Denmark-WI,WI,USA,44.3586,-87.7975,0
Z54217,Origin-Luxemburg-WI,WI,USA,44.5569,-87.7141,0
Z54220,Origin-Manitowoc-WI,WI,USA,44.0962,-87.6892,0
Z54235,Origin-Sturgeon Bay-WI,WI,USA,44.8442,-87.3803,0
Z54241,Origin-Two Rivers-WI,WI,USA,44.1743,-87.586,0
Z54302,Origin-Green Bay-WI,WI,USA,44.5058,-87.9795,0
Z54303,Origin-Green Bay-WI,WI,USA,44.5309,-88.0448,0
Z54304,Origin-Green Bay-WI,WI,USA,44.4994,-88.0631,0
Z54307,Origin-Green Bay-WI,WI,USA,44.4602,-88.0074,0
Z54311,Origin-Green Bay-WI,WI,USA,44.4853,-87.9222,0
Z54313,Origin-Green Bay-WI,WI,USA,44.5643,-88.1032,0
Z54436,Origin-Granton-WI,WI,USA,44.5578,-90.4462,0
Z54437,Origin-Greenwood-WI,WI,USA,44.7751,-90.6263,0
Z54448,Origin-Marathon-WI,WI,USA,44.9351,-89.8369,0
Z54449,Origin-Marshfield-WI,WI,USA,44.6568,-90.1814,0
Z54451,Origin-Medford-WI,WI,USA,45.1712,-90.4052,0
Z54452,Origin-Merrill-WI,WI,USA,45.1814,-89.7046,0
Z54454,Origin-Milladore-WI,WI,USA,44.6202,-89.8722,0
Z54467,Origin-Plover-WI,WI,USA,44.4524,-89.5439,0
Z54473,Origin-Rosholt-WI,WI,USA,44.6416,-89.3359,0
Z54479,Origin-Spencer-WI,WI,USA,44.7644,-90.3317,0
Z54481,Origin-Stevens Point-WI,WI,USA,44.5241,-89.5562,0
Z54489,Origin-Vesper-WI,WI,USA,44.4568,-89.9962,0
Z54495,Origin-Wisconsin Rapids-WI,WI,USA,44.3765,-89.9077,0
Z54499,Origin-Wittenberg-WI,WI,USA,44.7974,-89.1844,0
Z54611,Origin-Alma Center-WI,WI,USA,44.4421,-90.9385,0
Z54619,Origin-Cashton-WI,WI,USA,43.7492,-90.7847,0
Z54656,Origin-Sparta-WI,WI,USA,43.9698,-90.8079,0
Z54703,Origin-Eau Claire-WI,WI,USA,44.8297,-91.5052,0
Z54722,Origin-Augusta-WI,WI,USA,44.7,-91.1251,0
Z54729,Origin-Chippewa Falls-WI,WI,USA,44.9327,-91.3888,0
Z54773,Origin-Whitehall-WI,WI,USA,44.3778,-91.3094,0
Z54826,Origin-Comstock-WI,WI,USA,45.506,-92.1764,0
Z54840,Origin-Grantsburg-WI,WI,USA,45.7513,-92.6717,0
Z54901,Origin-Oshkosh-WI,WI,USA,44.044,-88.5352,0
Z54912,Origin-Appleton-WI,WI,USA,44.4164,-88.4648,0
Z54914,Origin-Appleton-WI,WI,USA,44.2675,-88.4382,0
Z54921,Origin-Bancroft-WI,WI,USA,44.3076,-89.5467,0
Z54922,Origin-Bear Creek-WI,WI,USA,44.5389,-88.7438,0
Z54923,Origin-Berlin-WI,WI,USA,43.9786,-88.9541,0
Z54929,Origin-Clintonville-WI,WI,USA,44.6361,-88.7467,0
Z54935,Origin-Fond Du Lac-WI,WI,USA,43.77,-88.4281,0
Z54937,Origin-Fond Du Lac-WI,WI,USA,43.7855,-88.487,0
Z54942,Origin-Greenville-WI,WI,USA,44.2939,-88.5355,0
Z54949,Origin-Manawa-WI,WI,USA,44.4728,-88.9162,0
Z54956,Origin-Neenah-WI,WI,USA,44.1801,-88.4826,0
Z54966,Origin-Plainfield-WI,WI,USA,44.221,-89.5122,0
Z54974,Origin-Rosendale-WI,WI,USA,43.7977,-88.6626,0
Z55009,Origin-Cannon Falls-MN,MN,USA,44.4937,-92.894,0
Z55012,Origin-Center City-MN,MN,USA,45.4177,-92.806,0
Z55014,Origin-Circle Pines-MN,MN,USA,45.1536,-93.1445,0
Z55021,Origin-Faribault-MN,MN,USA,44.2949,-93.2873,0
Z55024,Origin-Farmington-MN,MN,USA,44.6493,-93.1522,0
Z55033,Origin-Hastings-MN,MN,USA,44.7265,-92.8615,0
Z55044,Origin-Lakeville-MN,MN,USA,44.6696,-93.2665,0
Z55045,Origin-Lindstrom-MN,MN,USA,45.3873,-92.8355,0
Z55055,Origin-Newport-MN,MN,USA,44.8712,-93.0018,0
Z55057,Origin-Northfield-MN,MN,USA,44.46,-93.1662,0
Z55060,Origin-Owatonna-MN,MN,USA,44.074,-93.2271,0
Z55066,Origin-Red Wing-MN,MN,USA,44.5391,-92.5364,0
Z55075,Origin-South Saint Paul-MN,MN,USA,44.8881,-93.0454,0
Z55077,Origin-Inver Grove Heights-MN,MN,USA,44.8255,-93.0689,0
Z55106,Origin-Saint Paul-MN,MN,USA,44.9676,-93.05,0
Z55107,Origin-Saint Paul-MN,MN,USA,44.9283,-93.0887,0
Z55108,Origin-Saint Paul-MN,MN,USA,44.9826,-93.1749,0
Z55110,Origin-Saint Paul-MN,MN,USA,45.0813,-93.0114,0
Z55112,Origin-Saint Paul-MN,MN,USA,45.0764,-93.1933,0
Z55113,Origin-Saint Paul-MN,MN,USA,45.0113,-93.1553,0
Z55114,Origin-Saint Paul-MN,MN,USA,44.9649,-93.1957,0
Z55120,Origin-Saint Paul-MN,MN,USA,44.8734,-93.1453,0
Z55121,Origin-Saint Paul-MN,MN,USA,44.845,-93.1442,0
Z55125,Origin-Saint Paul-MN,MN,USA,44.922,-92.9423,0
Z55307,Origin-Arlington-MN,MN,USA,44.6133,-94.1073,0
Z55317,Origin-Chanhassen-MN,MN,USA,44.8663,-93.5448,0
Z55318,Origin-Chaska-MN,MN,USA,44.81,-93.6105,0
Z55320,Origin-Clearwater-MN,MN,USA,45.3876,-94.0599,0
Z55334,Origin-Gaylord-MN,MN,USA,44.5428,-94.2176,0
Z55337,Origin-Burnsville-MN,MN,USA,44.7703,-93.273,0
Z55343,Origin-Hopkins-MN,MN,USA,44.9216,-93.4085,0
Z55344,Origin-Eden Prairie-MN,MN,USA,44.867,-93.4255,0
Z55355,Origin-Litchfield-MN,MN,USA,45.1045,-94.5286,0
Z55368,Origin-Norwood-MN,MN,USA,44.757,-93.9166,0
Z55374,Origin-Rogers-MN,MN,USA,45.1977,-93.571,0
Z55376,Origin-Saint Michael-MN,MN,USA,45.2038,-93.6761,0
Z55404,Origin-Minneapolis-MN,MN,USA,44.9634,-93.2617,0
Z55405,Origin-Minneapolis-MN,MN,USA,44.9718,-93.3027,0
Z55406,Origin-Minneapolis-MN,MN,USA,44.9387,-93.2208,0
Z55411,Origin-Minneapolis-MN,MN,USA,44.9993,-93.2982,0
Z55413,Origin-Minneapolis-MN,MN,USA,44.9977,-93.2492,0
Z55414,Origin-Minneapolis-MN,MN,USA,44.9805,-93.2299,0
Z55418,Origin-Minneapolis-MN,MN,USA,45.0193,-93.243,0
Z55421,Origin-Minneapolis-MN,MN,USA,45.0505,-93.25,0
Z55427,Origin-Minneapolis-MN,MN,USA,45.0068,-93.3822,0
Z55428,Origin-Minneapolis-MN,MN,USA,45.06,-93.377,0
Z55429,Origin-Minneapolis-MN,MN,USA,45.0647,-93.3415,0
Z55431,Origin-Minneapolis-MN,MN,USA,44.8296,-93.3098,0
Z55439,Origin-Minneapolis-MN,MN,USA,44.876,-93.3701,0
Z55442,Destination-Minneapolis-MN,MN,USA,45.0468,-93.4289,1
Z55485,Origin-Minneapolis-MN,MN,USA,45.0159,-93.4718,0
Z55705,Origin-Aurora-MN,MN,USA,47.4523,-92.2411,0
Z55901,Origin-Rochester-MN,MN,USA,44.0489,-92.4945,0
Z55904,Origin-Rochester-MN,MN,USA,43.9888,-92.4293,0
Z55910,Origin-Altura-MN,MN,USA,44.1283,-91.9595,0
Z55912,Origin-Austin-MN,MN,USA,43.672,-92.979,0
Z55921,Origin-Caledonia-MN,MN,USA,43.6301,-91.4867,0
Z55964,Origin-Plainview-MN,MN,USA,44.1645,-92.1704,0
Z55987,Origin-Winona-MN,MN,USA,44.0339,-91.651,0
Z55992,Origin-Zumbrota-MN,MN,USA,44.2972,-92.683,0
Z56007,Origin-Albert Lea-MN,MN,USA,43.6521,-93.3691,0
Z56031,Destination-Fairmont-MN,MN,USA,43.647,-94.4585,1
Z56050,Origin-Kasota-MN,MN,USA,44.2849,-93.958,0
Z56071,Origin-New Prague-MN,MN,USA,44.5465,-93.5784,0
Z56081,Origin-Saint James-MN,MN,USA,43.9866,-94.6334,0
Z56201,Origin-Willmar-MN,MN,USA,45.1189,-95.0449,0
Z56304,Origin-Saint Cloud-MN,MN,USA,45.5474,-94.113,0
Z56320,Origin-Cold Spring-MN,MN,USA,45.4628,-94.4251,0
Z56329,Origin-Foley-MN,MN,USA,45.6955,-93.9041,0
Z56334,Origin-Glenwood-MN,MN,USA,45.6096,-95.351,0
Z56347,Origin-Long Prairie-MN,MN,USA,45.9737,-94.8582,0
Z56367,Origin-Rice-MN,MN,USA,45.7453,-94.1818,0
Z56387,Origin-Waite Park-MN,MN,USA,45.5504,-94.2242,0
Z56431,Origin-Aitkin-MN,MN,USA,46.5073,-93.6645,0
Z56438,Origin-Browerville-MN,MN,USA,46.1493,-94.8308,0
Z56470,Origin-Park Rapids-MN,MN,USA,46.9743,-95.0657,0
Z56560,Origin-Moorhead-MN,MN,USA,46.8615,-96.7536,0
Z56573,Origin-Perham-MN,MN,USA,46.6075,-95.5591,0
Z56601,Origin-Bemidji-MN,MN,USA,47.5046,-94.871,0
Z56716,Origin-Crookston-MN,MN,USA,47.7621,-96.5805,0
Z56721,Origin-East Grand Forks-MN,MN,USA,47.9565,-96.9877,0
Z56744,Origin-Oslo-MN,MN,USA,48.234,-97.1187,0
Z57029,Origin-Freeman-SD,SD,USA,43.3357,-97.4702,0
Z57103,Origin-Sioux Falls-SD,SD,USA,43.5372,-96.6952,0
Z57104,Origin-Sioux Falls-SD,SD,USA,43.5609,-96.7324,0
Z57216,Origin-Big Stone City-SD,SD,USA,45.2854,-96.5023,0
Z57461,Origin-Mellette-SD,SD,USA,45.1524,-98.4249,0
Z57601,Origin-Mobridge-SD,SD,USA,45.4721,-100.458,0
Z58045,Origin-Hillsboro-ND,ND,USA,47.3892,-97.0532,0
Z58075,Origin-Wahpeton-ND,ND,USA,46.2824,-96.6849,0
Z58102,Origin-Fargo-ND,ND,USA,46.9004,-96.8001,0
Z58103,Origin-Fargo-ND,ND,USA,46.8609,-96.8159,0
Z58106,Origin-Fargo-ND,ND,USA,46.9347,-97.2297,0
Z58201,Destination-Grand Forks-ND,ND,USA,47.8992,-97.0589,1
Z58203,Origin-Grand Forks-ND,ND,USA,47.9389,-97.084,0
Z58240,Origin-Hatton-ND,ND,USA,47.631,-97.485,0
Z58256,Origin-Manvel-ND,ND,USA,48.0832,-97.1898,0
Z58257,Origin-Mayville-ND,ND,USA,47.4909,-97.2939,0
Z58401,Origin-Jamestown-ND,ND,USA,46.9071,-98.7282,0
Z58501,Destination-Bismarck-ND,ND,USA,46.8396,-100.772,1
Z58502,Origin-Bismarck-ND,ND,USA,46.8887,-100.682,0
Z58503,Origin-Bismarck-ND,ND,USA,46.8619,-100.78,0
Z58552,Origin-Linton-ND,ND,USA,46.2576,-100.238,0
Z58554,Origin-Mandan-ND,ND,USA,46.8122,-100.909,0
Z58601,Origin-Dickinson-ND,ND,USA,46.8781,-102.804,0
Z58638,Origin-Hebron-ND,ND,USA,46.8774,-102.05,0
Z59101,Origin-Billings-MT,MT,USA,45.7376,-108.487,0
Z59401,Origin-Great Falls-MT,MT,USA,47.5092,-111.274,0
Z60007,Origin-Elk Grove Village-IL,IL,USA,42.006,-87.9985,0
Z60016,Origin-Des Plaines-IL,IL,USA,42.0472,-87.8905,0
Z60018,Origin-Des Plaines-IL,IL,USA,42.0085,-87.8923,0
Z60031,Origin-Gurnee-IL,IL,USA,42.3758,-87.9351,0
Z60051,Origin-Mchenry-IL,IL,USA,42.3249,-88.4524,0
Z60060,Origin-Mundelein-IL,IL,USA,42.2637,-88.0117,0
Z60062,Origin-Northbrook-IL,IL,USA,42.1247,-87.843,0
Z60069,Origin-Lincolnshire-IL,IL,USA,42.1881,-87.9271,0
Z60084,Origin-Wauconda-IL,IL,USA,42.2632,-88.1433,0
Z60085,Origin-Waukegan-IL,IL,USA,42.3613,-87.8618,0
Z60089,Origin-Buffalo Grove-IL,IL,USA,42.1677,-87.9639,0
Z60090,Origin-Wheeling-IL,IL,USA,42.1316,-87.9295,0
Z60093,Origin-Winnetka-IL,IL,USA,42.1041,-87.7501,0
Z60101,Origin-Addison-IL,IL,USA,41.9316,-88.0022,0
Z60103,Origin-Bartlett-IL,IL,USA,41.9775,-88.1725,0
Z60104,Origin-Bellwood-IL,IL,USA,41.883,-87.8764,0
Z60106,Destination-Bensenville-IL,IL,USA,41.9566,-87.9511,1
Z60107,Origin-Streamwood-IL,IL,USA,42.0241,-88.1765,0
Z60115,Origin-Dekalb-IL,IL,USA,41.9241,-88.7461,0
Z60123,Origin-Elgin-IL,IL,USA,42.0348,-88.3239,0
Z60126,Origin-Elmhurst-IL,IL,USA,41.891,-87.9418,0
Z60131,Origin-Franklin Park-IL,IL,USA,41.9356,-87.8747,0
Z60133,Origin-Hanover Park-IL,IL,USA,41.9809,-88.1444,0
Z60134,Origin-Geneva-IL,IL,USA,41.8857,-88.3195,0
Z60139,Origin-Glendale Heights-IL,IL,USA,41.9202,-88.0788,0
Z60140,Origin-Hampshire-IL,IL,USA,42.0862,-88.5035,0
Z60142,Origin-Huntley-IL,IL,USA,42.172,-88.4288,0
Z60143,Origin-Itasca-IL,IL,USA,41.9724,-88.0219,0
Z60155,Origin-Broadview-IL,IL,USA,41.858,-87.8547,0
Z60160,Origin-Melrose Park-IL,IL,USA,41.8999,-87.8597,0
Z60163,Origin-Berkeley-IL,IL,USA,41.8868,-87.9104,0
Z60164,Origin-Melrose Park-IL,IL,USA,41.9183,-87.8963,0
Z60173,Origin-Schaumburg-IL,IL,USA,42.0519,-88.0481,0
Z60174,Origin-Saint Charles-IL,IL,USA,41.9198,-88.305,0
Z60176,Origin-Schiller Park-IL,IL,USA,41.9569,-87.8719,0
Z60177,Origin-South Elgin-IL,IL,USA,41.9922,-88.306,0
Z60180,Origin-Union-IL,IL,USA,42.2295,-88.526,0
Z60181,Origin-Villa Park-IL,IL,USA,41.8804,-87.9781,0
Z60185,Origin-West Chicago-IL,IL,USA,41.892,-88.205,0
Z60188,Origin-Carol Stream-IL,IL,USA,41.9186,-88.1369,0
Z60202,Origin-Evanston-IL,IL,USA,42.0303,-87.6882,0
Z60401,Origin-Beecher-IL,IL,USA,41.3505,-87.624,0
Z60402,Origin-Berwyn-IL,IL,USA,41.837,-87.7909,0
Z60409,Origin-Calumet City-IL,IL,USA,41.6142,-87.5463,0
Z60410,Origin-Channahon-IL,IL,USA,41.4396,-88.2089,0
Z60411,Origin-Chicago Heights-IL,IL,USA,41.5114,-87.61,0
Z60421,Origin-Elwood-IL,IL,USA,41.4297,-88.1028,0
Z60426,Origin-Harvey-IL,IL,USA,41.6091,-87.6626,0
Z60431,Origin-Joliet-IL,IL,USA,41.525,-88.1902,0
Z60436,Origin-Joliet-IL,IL,USA,41.508,-88.1054,0
Z60439,Origin-Lemont-IL,IL,USA,41.676,-87.9825,0
Z60440,Origin-Bolingbrook-IL,IL,USA,41.7031,-88.0746,0
Z60446,Origin-Romeoville-IL,IL,USA,41.6428,-88.0993,0
Z60447,Origin-Minooka-IL,IL,USA,41.4736,-88.2916,0
Z60450,Origin-Morris-IL,IL,USA,41.3707,-88.4075,0
Z60455,Origin-Bridgeview-IL,IL,USA,41.7425,-87.8068,0
Z60466,Origin-Park Forest-IL,IL,USA,41.473,-87.6876,0
Z60473,Origin-South Holland-IL,IL,USA,41.5975,-87.599,0
Z60481,Origin-Wilmington-IL,IL,USA,41.2983,-88.1463,0
Z60490,Origin-Bolingbrook-IL,IL,USA,41.6848,-88.1419,0
Z60501,Origin-Summit Argo-IL,IL,USA,41.7849,-87.8099,0
Z60505,Origin-Aurora-IL,IL,USA,41.7562,-88.2969,0
Z60506,Origin-Aurora-IL,IL,USA,41.766,-88.3524,0
Z60507,Origin-Aurora-IL,IL,USA,41.937,-88.4202,0
Z60510,Origin-Batavia-IL,IL,USA,41.8453,-88.3099,0
Z60513,Origin-Brookfield-IL,IL,USA,41.8227,-87.8474,0
Z60517,Origin-Woodridge-IL,IL,USA,41.7526,-88.0486,0
Z60525,Origin-La Grange-IL,IL,USA,41.7886,-87.876,0
Z60527,Origin-Hinsdale-IL,IL,USA,41.8397,-88.0887,0
Z60534,Origin-Lyons-IL,IL,USA,41.8124,-87.8232,0
Z60538,Origin-Montgomery-IL,IL,USA,41.722,-88.3297,0
Z60540,Origin-Naperville-IL,IL,USA,41.7648,-88.1457,0
Z60543,Origin-Oswego-IL,IL,USA,41.6849,-88.3418,0
Z60559,Origin-Westmont-IL,IL,USA,41.7954,-87.9778,0
Z60560,Origin-Yorkville-IL,IL,USA,41.6314,-88.4399,0
Z60607,Origin-Chicago-IL,IL,USA,41.8759,-87.6511,0
Z60608,Origin-Chicago-IL,IL,USA,41.8506,-87.6698,0
Z60609,Origin-Chicago-IL,IL,USA,41.8143,-87.6528,0
Z60610,Origin-Chicago-IL,IL,USA,41.8987,-87.637,0
Z60612,Destination-Chicago-IL,IL,USA,41.8808,-87.6877,1
Z60613,Origin-Chicago-IL,IL,USA,41.9533,-87.6628,0
Z60616,Origin-Chicago-IL,IL,USA,41.8475,-87.6312,0
Z60617,Origin-Chicago-IL,IL,USA,41.7201,-87.5556,0
Z60618,Origin-Chicago-IL,IL,USA,41.9457,-87.7048,0
Z60622,Origin-Chicago-IL,IL,USA,41.9004,-87.6693,0
Z60623,Origin-Chicago-IL,IL,USA,41.8503,-87.7179,0
Z60624,Origin-Chicago-IL,IL,USA,41.8794,-87.7219,0
Z60628,Origin-Chicago-IL,IL,USA,41.6955,-87.6225,0
Z60629,Origin-Chicago-IL,IL,USA,41.7775,-87.7115,0
Z60632,Origin-Chicago-IL,IL,USA,41.8094,-87.7104,0
Z60634,Origin-Chicago-IL,IL,USA,41.9445,-87.7965,0
Z60638,Origin-Chicago-IL,IL,USA,41.788,-87.7738,0
Z60639,Origin-Chicago-IL,IL,USA,41.9215,-87.7541,0
Z60641,Origin-Chicago-IL,IL,USA,41.9465,-87.7457,0
Z60644,Origin-Chicago-IL,IL,USA,41.8814,-87.7567,0
Z60645,Origin-Chicago-IL,IL,USA,42.009,-87.6963,0
Z60647,Origin-Chicago-IL,IL,USA,41.9211,-87.7008,0
Z60651,Origin-Chicago-IL,IL,USA,41.9015,-87.7405,0
Z60652,Origin-Chicago-IL,IL,USA,41.7447,-87.7118,0
Z60714,Origin-Niles-IL,IL,USA,42.0324,-87.8156,0
Z60803,Origin-Alsip-IL,IL,USA,41.6759,-87.7319,0
Z60804,Origin-Cicero-IL,IL,USA,41.8445,-87.7598,0
Z60901,Origin-Kankakee-IL,IL,USA,41.1142,-87.8678,0
Z60915,Origin-Bradley-IL,IL,USA,41.1443,-87.8624,0
Z60942,Origin-Hoopeston-IL,IL,USA,40.4659,-87.6676,0
Z61008,Origin-Belvidere-IL,IL,USA,42.2573,-88.8475,0
Z61025,Origin-East Dubuque-IL,IL,USA,42.484,-90.5894,0
Z61068,Origin-Rochelle-IL,IL,USA,41.9352,-89.0688,0
Z61201,Origin-Rock Island-IL,IL,USA,41.4903,-90.5695,0
Z61240,Origin-Coal Valley-IL,IL,USA,41.4398,-90.428,0
Z61332,Origin-Leonore-IL,IL,USA,41.1901,-88.9823,0
Z61350,Origin-Ottawa-IL,IL,USA,41.3527,-88.8473,0
Z61356,Origin-Princeton-IL,IL,USA,41.3726,-89.4431,0
Z61364,Destination-Streator-IL,IL,USA,41.1295,-88.8366,1
Z61603,Origin-Peoria-IL,IL,USA,40.7129,-89.579,0
Z61775,Origin-Strawn-IL,IL,USA,40.6538,-88.3902,0
Z61821,Origin-Champaign-IL,IL,USA,40.1086,-88.2733,0
Z61822,Origin-Champaign-IL,IL,USA,40.1269,-88.2931,0
Z61834,Origin-Danville-IL,IL,USA,40.1755,-87.6123,0
Z61866,Origin-Rantoul-IL,IL,USA,40.3071,-88.1557,0
Z62002,Origin-Alton-IL,IL,USA,38.9061,-90.1591,0
Z62025,Origin-Edwardsville-IL,IL,USA,38.8194,-89.955,0
Z62040,Origin-Granite City-IL,IL,USA,38.721,-90.1142,0
Z62060,Origin-Madison-IL,IL,USA,38.6807,-90.1541,0
Z62206,Origin-East Saint Louis-IL,IL,USA,38.5645,-90.1628,0
Z62220,Origin-Belleville-IL,IL,USA,38.5005,-89.9764,0
Z62239,Origin-Dupo-IL,IL,USA,38.5268,-90.1925,0
Z62245,Origin-Germantown-IL,IL,USA,38.5546,-89.5631,0
Z62258,Origin-Mascoutah-IL,IL,USA,38.4817,-89.7942,0
Z62260,Origin-Millstadt-IL,IL,USA,38.4638,-90.0982,0
Z62295,Origin-Valmeyer-IL,IL,USA,38.3,-90.3083,0
Z62312,Origin-Barry-IL,IL,USA,39.7047,-91.0368,0
Z62353,Origin-Mount Sterling-IL,IL,USA,39.9838,-90.7413,0
Z62526,Origin-Decatur-IL,IL,USA,39.8781,-88.9564,0
Z62565,Origin-Shelbyville-IL,IL,USA,39.4092,-88.8015,0
Z62905,Origin-Alto Pass-IL,IL,USA,37.5713,-89.3346,0
Z63005,Destination-Chesterfield-MO,MO,USA,38.6471,-90.6315,1
Z63011,Origin-Ballwin-MO,MO,USA,38.6015,-90.552,0
Z63026,Origin-Fenton-MO,MO,USA,38.5029,-90.4608,0
Z63042,Origin-Hazelwood-MO,MO,USA,38.7786,-90.37,0
Z63043,Origin-Maryland Heights-MO,MO,USA,38.7254,-90.4445,0
Z63045,Origin-Earth City-MO,MO,USA,38.6384,-90.427,0
Z63069,Origin-Pacific-MO,MO,USA,38.4824,-90.7389,0
Z63070,Origin-Pevely-MO,MO,USA,38.2791,-90.4086,0
Z63090,Origin-Washington-MO,MO,USA,38.5356,-91.0234,0
Z63102,Origin-Saint Louis-MO,MO,USA,38.6352,-90.187,0
Z63103,Origin-Saint Louis-MO,MO,USA,38.6315,-90.2141,0
Z63104,Origin-Saint Louis-MO,MO,USA,38.6108,-90.2136,0
Z63108,Origin-Saint Louis-MO,MO,USA,38.6463,-90.2543,0
Z63109,Origin-Saint Louis-MO,MO,USA,38.5861,-90.2941,0
Z63110,Origin-Saint Louis-MO,MO,USA,38.6227,-90.2617,0
Z63111,Origin-Saint Louis-MO,MO,USA,38.5594,-90.2517,0
Z63114,Destination-Saint Louis-MO,MO,USA,38.7027,-90.361,1
Z63116,Origin-Saint Louis-MO,MO,USA,38.5806,-90.263,0
Z63118,Origin-Saint Louis-MO,MO,USA,38.5949,-90.2278,0
Z63120,Origin-Saint Louis-MO,MO,USA,38.692,-90.2599,0
Z63122,Origin-Saint Louis-MO,MO,USA,38.5828,-90.4096,0
Z63123,Origin-Saint Louis-MO,MO,USA,38.5495,-90.3252,0
Z63129,Origin-Saint Louis-MO,MO,USA,38.47,-90.3215,0
Z63130,Origin-Saint Louis-MO,MO,USA,38.664,-90.3234,0
Z63132,Origin-Saint Louis-MO,MO,USA,38.6758,-90.3746,0
Z63134,Origin-Saint Louis-MO,MO,USA,38.7383,-90.339,0
Z63135,Origin-Saint Louis-MO,MO,USA,38.7479,-90.3025,0
Z63136,Origin-Saint Louis-MO,MO,USA,38.7384,-90.2615,0
Z63143,Origin-Saint Louis-MO,MO,USA,38.6125,-90.3182,0
Z63144,Origin-Saint Louis-MO,MO,USA,38.6192,-90.3496,0
Z63146,Origin-Saint Louis-MO,MO,USA,38.6886,-90.4468,0
Z63147,Origin-Saint Louis-MO,MO,USA,38.6929,-90.2189,0
Z63301,Origin-Saint Charles-MO,MO,USA,38.8086,-90.5068,0
Z63361,Origin-Montgomery City-MO,MO,USA,38.9736,-91.5355,0
Z63379,Origin-Troy-MO,MO,USA,38.992,-90.9864,0
Z63383,Origin-Warrenton-MO,MO,USA,38.8189,-91.1699,0
Z63385,Origin-Wentzville-MO,MO,USA,38.8089,-90.8592,0
Z63390,Origin-Wright City-MO,MO,USA,38.7974,-91.0346,0
Z63628,Origin-Bonne Terre-MO,MO,USA,37.9297,-90.5614,0
Z63703,Origin-Cape Girardeau-MO,MO,USA,37.2915,-89.5406,0
Z63750,Origin-Gipsy-MO,MO,USA,37.147,-90.1886,0
Z63776,Origin-McBride-MO,MO,USA,37.7348,-89.8116,0
Z63821,Origin-Arbyrd-MO,MO,USA,36.0484,-90.2334,0
Z63822,Origin-Bernie-MO,MO,USA,36.6624,-90.0076,0
